TimeStamp,VRCamera_position_x,VRCamera_position_y,VRCamera_position_z, VRCamera_quat_x,VRCamera_quat_y,VRCamera_quat_z,VRCamera_quat_w,VRCamera_six_a,VRCamera_six_b,VRCamera_six_c,VRCamera_six_d, VRCamera_Six_e, VRCamera_Six_f,Controller (left)_position_x,Controller (left)_position_y,Controller (left)_position_z, Controller (left)_quat_x,Controller (left)_quat_y,Controller (left)_quat_z,Controller (left)_quat_w,Controller (left)_six_a,Controller (left)_six_b,Controller (left)_six_c,Controller (left)_six_d, Controller (left)_Six_e, Controller (left)_Six_f,Controller (right)_position_x,Controller (right)_position_y,Controller (right)_position_z, Controller (right)_quat_x,Controller (right)_quat_y,Controller (right)_quat_z,Controller (right)_quat_w,Controller (right)_six_a,Controller (right)_six_b,Controller (right)_six_c,Controller (right)_six_d, Controller (right)_Six_e, Controller (right)_Six_f,
115.2198,0.2206,1.4520,2.8880,-0.3184, -0.1639, -0.0852,-0.9298,0.9318, 0.2627,-0.2505,-0.0541, 0.7827, 0.6200,0.5561,1.1295,3.1554,0.1307, -0.1503, -0.0829,0.9765,0.9411, -0.2011,0.2718,0.1225, 0.9521, 0.2802,-0.0424,1.1480,3.0050,-0.2608, 0.0887, 0.1144,0.9545,0.9581, 0.1722,-0.2290,-0.2647, 0.8377, -0.4776,
115.2308,0.2198,1.4521,2.8890,-0.3175, -0.1655, -0.0855,-0.9298,0.9306, 0.2642,-0.2535,-0.0540, 0.7838, 0.6187,0.5549,1.1281,3.1559,0.1335, -0.1510, -0.0814,0.9761,0.9412, -0.1991,0.2730,0.1185, 0.9511, 0.2852,-0.0412,1.1477,3.0069,-0.2588, 0.0935, 0.1129,0.9547,0.9570, 0.1672,-0.2369,-0.2639, 0.8406, -0.4731,
115.2472,0.2190,1.4521,2.8900,-0.3165, -0.1672, -0.0857,-0.9298,0.9294, 0.2653,-0.2567,-0.0536, 0.7850, 0.6172,0.5533,1.1270,3.1566,0.1356, -0.1515, -0.0800,0.9758,0.9413, -0.1972,0.2739,0.1151, 0.9504, 0.2889,-0.0398,1.1472,3.0086,-0.2573, 0.0980, 0.1117,0.9548,0.9558, 0.1628,-0.2447,-0.2637, 0.8426, -0.4695,
115.2574,0.2178,1.4519,2.8909,-0.3152, -0.1687, -0.0856,-0.9300,0.9285, 0.2655,-0.2598,-0.0528, 0.7866, 0.6152,0.5512,1.1249,3.1577,0.1387, -0.1517, -0.0782,0.9755,0.9417, -0.1946,0.2743,0.1105, 0.9493, 0.2944,-0.0373,1.1468,3.0117,-0.2556, 0.1068, 0.1084,0.9547,0.9537, 0.1524,-0.2593,-0.2616, 0.8458, -0.4650,
115.2761,0.2160,1.4518,2.8929,-0.3145, -0.1723, -0.0851,-0.9296,0.9262, 0.2665,-0.2668,-0.0498, 0.7878, 0.6140,0.5500,1.1238,3.1585,0.1405, -0.1512, -0.0775,0.9754,0.9422, -0.1937,0.2732,0.1087, 0.9485, 0.2976,-0.0367,1.1468,3.0134,-0.2554, 0.1117, 0.1071,0.9544,0.9521, 0.1473,-0.2679,-0.2614, 0.8466, -0.4636,
115.2864,0.2148,1.4517,2.8938,-0.3148, -0.1742, -0.0842,-0.9292,0.9252, 0.2661,-0.2707,-0.0468, 0.7876, 0.6144,0.5486,1.1224,3.1596,0.1431, -0.1500, -0.0764,0.9753,0.9433, -0.1921,0.2707,0.1062, 0.9473, 0.3022,-0.0361,1.1469,3.0158,-0.2554, 0.1173, 0.1067,0.9537,0.9497, 0.1436,-0.2783,-0.2635, 0.8468, -0.4621,
115.2925,0.2134,1.4516,2.8947,-0.3156, -0.1759, -0.0830,-0.9287,0.9243, 0.2653,-0.2744,-0.0431, 0.7870, 0.6155,0.5474,1.1213,3.1606,0.1452, -0.1490, -0.0753,0.9752,0.9442, -0.1901,0.2688,0.1036, 0.9465, 0.3056,-0.0358,1.1469,3.0177,-0.2554, 0.1214, 0.1075,0.9531,0.9474, 0.1430,-0.2863,-0.2670, 0.8464, -0.4607,
115.3050,0.2119,1.4516,2.8957,-0.3171, -0.1782, -0.0817,-0.9279,0.9232, 0.2646,-0.2789,-0.0386, 0.7856, 0.6175,0.5469,1.1205,3.1612,0.1463, -0.1474, -0.0746,0.9754,0.9454, -0.1887,0.2656,0.1025, 0.9461, 0.3073,-0.0358,1.1470,3.0191,-0.2553, 0.1242, 0.1086,0.9527,0.9456, 0.1435,-0.2920,-0.2703, 0.8461, -0.4594,
115.3142,0.2104,1.4517,2.8966,-0.3186, -0.1802, -0.0804,-0.9271,0.9222, 0.2638,-0.2829,-0.0342, 0.7841, 0.6198,0.5459,1.1192,3.1620,0.1481, -0.1453, -0.0737,0.9755,0.9469, -0.1869,0.2617,0.1008, 0.9453, 0.3103,-0.0359,1.1472,3.0210,-0.2551, 0.1281, 0.1102,0.9520,0.9429, 0.1445,-0.3002,-0.2752, 0.8456, -0.4575,
115.3264,0.2087,1.4518,2.8975,-0.3206, -0.1822, -0.0792,-0.9262,0.9211, 0.2635,-0.2867,-0.0299, 0.7819, 0.6227,0.5451,1.1178,3.1627,0.1499, -0.1420, -0.0728,0.9757,0.9491, -0.1846,0.2554,0.0994, 0.9445, 0.3132,-0.0367,1.1474,3.0230,-0.2546, 0.1315, 0.1128,0.9514,0.9400, 0.1477,-0.3076,-0.2816, 0.8450, -0.4547,
115.3411,0.2069,1.4520,2.8984,-0.3226, -0.1843, -0.0781,-0.9251,0.9198, 0.2635,-0.2907,-0.0256, 0.7796, 0.6257,0.5446,1.1165,3.1635,0.1520, -0.1377, -0.0721,0.9761,0.9517, -0.1825,0.2469,0.0988, 0.9434, 0.3165,-0.0373,1.1476,3.0249,-0.2540, 0.1344, 0.1151,0.9509,0.9374, 0.1506,-0.3141,-0.2872, 0.8445, -0.4521,
115.3543,0.2051,1.4523,2.8992,-0.3245, -0.1863, -0.0777,-0.9241,0.9185, 0.2645,-0.2940,-0.0226, 0.7773, 0.6288,0.5440,1.1149,3.1644,0.1548, -0.1321, -0.0716,0.9765,0.9548, -0.1808,0.2358,0.0990, 0.9418, 0.3211,-0.0381,1.1479,3.0273,-0.2531, 0.1374, 0.1170,0.9505,0.9349, 0.1528,-0.3204,-0.2919, 0.8445, -0.4490,
115.3597,0.2031,1.4525,2.9000,-0.3262, -0.1879, -0.0779,-0.9231,0.9172, 0.2665,-0.2961,-0.0212, 0.7750, 0.6316,0.5433,1.1132,3.1652,0.1582, -0.1263, -0.0712,0.9767,0.9580, -0.1790,0.2242,0.0991, 0.9398, 0.3270,-0.0392,1.1482,3.0296,-0.2521, 0.1394, 0.1171,0.9504,0.9337, 0.1524,-0.3241,-0.2930, 0.8454, -0.4466,
115.3707,0.2011,1.4527,2.9008,-0.3276, -0.1891, -0.0787,-0.9223,0.9161, 0.2690,-0.2973,-0.0212, 0.7730, 0.6341,0.5427,1.1123,3.1658,0.1604, -0.1237, -0.0708,0.9767,0.9594, -0.1780,0.2189,0.0987, 0.9385, 0.3308,-0.0399,1.1484,3.0309,-0.2514, 0.1397, 0.1161,0.9507,0.9340, 0.1505,-0.3240,-0.2910, 0.8466, -0.4456,
115.3813,0.1991,1.4530,2.9016,-0.3287, -0.1898, -0.0798,-0.9217,0.9152, 0.2719,-0.2974,-0.0224, 0.7712, 0.6362,0.5417,1.1107,3.1663,0.1642, -0.1207, -0.0698,0.9765,0.9611, -0.1760,0.2128,0.0967, 0.9363, 0.3375,-0.0411,1.1487,3.0331,-0.2499, 0.1400, 0.1139,0.9513,0.9348, 0.1468,-0.3233,-0.2868, 0.8491, -0.4436,
115.3931,0.1970,1.4534,2.9027,-0.3293, -0.1899, -0.0818,-0.9213,0.9145, 0.2759,-0.2960,-0.0257, 0.7697, 0.6379,0.5405,1.1092,3.1672,0.1680, -0.1183, -0.0684,0.9763,0.9627, -0.1732,0.2081,0.0937, 0.9342, 0.3443,-0.0421,1.1491,3.0350,-0.2482, 0.1400, 0.1116,0.9520,0.9359, 0.1430,-0.3221,-0.2821, 0.8518, -0.4414,
115.4070,0.1951,1.4537,2.9037,-0.3292, -0.1895, -0.0841,-0.9212,0.9140, 0.2796,-0.2938,-0.0301, 0.7692, 0.6384,0.5390,1.1076,3.1675,0.1725, -0.1191, -0.0655,0.9756,0.9630, -0.1690,0.2098,0.0868, 0.9319, 0.3522,-0.0425,1.1494,3.0370,-0.2467, 0.1409, 0.1102,0.9524,0.9360, 0.1403,-0.3227,-0.2793, 0.8540, -0.4390,
115.4195,0.1931,1.4540,2.9047,-0.3287, -0.1888, -0.0863,-0.9213,0.9138, 0.2831,-0.2912,-0.0348, 0.7690, 0.6383,0.5375,1.1058,3.1680,0.1768, -0.1188, -0.0633,0.9750,0.9638, -0.1655,0.2093,0.0815, 0.9295, 0.3598,-0.0441,1.1502,3.0387,-0.2454, 0.1419, 0.1081,0.9529,0.9364, 0.1363,-0.3234,-0.2756, 0.8562, -0.4371,
115.4251,0.1912,1.4543,2.9058,-0.3280, -0.1879, -0.0880,-0.9216,0.9139, 0.2854,-0.2887,-0.0389, 0.7694, 0.6376,0.5359,1.1042,3.1683,0.1812, -0.1204, -0.0606,0.9742,0.9637, -0.1617,0.2125,0.0745, 0.9270, 0.3676,-0.0452,1.1511,3.0403,-0.2449, 0.1433, 0.1058,0.9531,0.9365, 0.1314,-0.3250,-0.2718, 0.8577, -0.4364,
115.4384,0.1892,1.4544,2.9068,-0.3273, -0.1869, -0.0893,-0.9219,0.9142, 0.2870,-0.2862,-0.0423, 0.7698, 0.6368,0.5348,1.1031,3.1685,0.1845, -0.1218, -0.0584,0.9735,0.9635, -0.1587,0.2156,0.0688, 0.9251, 0.3735,-0.0469,1.1519,3.0413,-0.2449, 0.1447, 0.1042,0.9530,0.9364, 0.1278,-0.3268,-0.2695, 0.8583, -0.4366,
115.4477,0.1871,1.4545,2.9076,-0.3268, -0.1861, -0.0901,-0.9222,0.9145, 0.2877,-0.2844,-0.0444, 0.7702, 0.6363,0.5334,1.1016,3.1687,0.1886, -0.1228, -0.0556,0.9728,0.9636, -0.1545,0.2180,0.0619, 0.9227, 0.3806,-0.0478,1.1529,3.0422,-0.2457, 0.1470, 0.1021,0.9527,0.9360, 0.1222,-0.3302,-0.2667, 0.8584, -0.4382,
115.4584,0.1852,1.4544,2.9084,-0.3268, -0.1854, -0.0902,-0.9223,0.9150, 0.2876,-0.2830,-0.0453, 0.7702, 0.6362,0.5321,1.1002,3.1689,0.1928, -0.1236, -0.0530,0.9720,0.9638, -0.1507,0.2198,0.0554, 0.9201, 0.3878,-0.0487,1.1539,3.0432,-0.2467, 0.1492, 0.1000,0.9523,0.9355, 0.1169,-0.3336,-0.2641, 0.8583, -0.4400,
115.4745,0.1833,1.4543,2.9091,-0.3269, -0.1849, -0.0902,-0.9224,0.9153, 0.2873,-0.2822,-0.0455, 0.7700, 0.6364,0.5309,1.0988,3.1691,0.1966, -0.1241, -0.0508,0.9713,0.9641, -0.1475,0.2210,0.0499, 0.9175, 0.3945,-0.0497,1.1551,3.0437,-0.2488, 0.1519, 0.0985,0.9515,0.9344, 0.1118,-0.3382,-0.2631, 0.8568, -0.4436,
115.4869,0.1815,1.4541,2.9097,-0.3274, -0.1846, -0.0898,-0.9223,0.9157, 0.2865,-0.2816,-0.0448, 0.7695, 0.6370,0.5298,1.0974,3.1693,0.2001, -0.1239, -0.0483,0.9707,0.9646, -0.1433,0.2212,0.0441, 0.9152, 0.4005,-0.0505,1.1565,3.0443,-0.2511, 0.1549, 0.0977,0.9505,0.9329, 0.1080,-0.3435,-0.2636, 0.8548, -0.4471,
115.4924,0.1798,1.4539,2.9103,-0.3278, -0.1843, -0.0895,-0.9223,0.9161, 0.2859,-0.2812,-0.0443, 0.7690, 0.6377,0.5287,1.0962,3.1698,0.2030, -0.1233, -0.0456,0.9703,0.9654, -0.1386,0.2207,0.0385, 0.9134, 0.4052,-0.0517,1.1578,3.0448,-0.2534, 0.1574, 0.0986,0.9494,0.9310, 0.1075,-0.3487,-0.2669, 0.8522, -0.4500,
115.5040,0.1780,1.4536,2.9108,-0.3285, -0.1842, -0.0889,-0.9221,0.9163, 0.2850,-0.2812,-0.0430, 0.7684, 0.6386,0.5283,1.0955,3.1699,0.2041, -0.1223, -0.0442,0.9703,0.9662, -0.1357,0.2193,0.0358, 0.9128, 0.4069,-0.0524,1.1585,3.0450,-0.2546, 0.1581, 0.1008,0.9487,0.9297, 0.1107,-0.3513,-0.2717, 0.8501, -0.4511,
115.5149,0.1763,1.4533,2.9114,-0.3290, -0.1839, -0.0884,-0.9220,0.9168, 0.2840,-0.2809,-0.0420, 0.7679, 0.6392,0.5275,1.0945,3.1701,0.2066, -0.1214, -0.0423,0.9700,0.9670, -0.1322,0.2180,0.0319, 0.9111, 0.4110,-0.0537,1.1595,3.0455,-0.2561, 0.1593, 0.1026,0.9479,0.9282, 0.1130,-0.3546,-0.2762, 0.8477, -0.4529,
115.5263,0.1745,1.4531,2.9118,-0.3295, -0.1838, -0.0877,-0.9219,0.9170, 0.2828,-0.2812,-0.0406, 0.7675, 0.6397,0.5270,1.0935,3.1702,0.2086, -0.1196, -0.0409,0.9698,0.9681, -0.1293,0.2148,0.0295, 0.9096, 0.4144,-0.0548,1.1603,3.0458,-0.2576, 0.1595, 0.1051,0.9472,0.9270, 0.1170,-0.3564,-0.2814, 0.8452, -0.4545,
115.5404,0.1728,1.4529,2.9123,-0.3301, -0.1836, -0.0868,-0.9218,0.9175, 0.2812,-0.2811,-0.0388, 0.7670, 0.6405,0.5263,1.0926,3.1703,0.2107, -0.1178, -0.0395,0.9696,0.9691, -0.1262,0.2119,0.0269, 0.9081, 0.4179,-0.0557,1.1609,3.0461,-0.2590, 0.1596, 0.1073,0.9465,0.9261, 0.1204,-0.3576,-0.2857, 0.8428, -0.4561,
115.5534,0.1711,1.4526,2.9127,-0.3307, -0.1836, -0.0860,-0.9217,0.9178, 0.2799,-0.2815,-0.0370, 0.7664, 0.6413,0.5258,1.0917,3.1706,0.2123, -0.1146, -0.0382,0.9697,0.9708, -0.1228,0.2060,0.0255, 0.9069, 0.4205,-0.0574,1.1615,3.0463,-0.2606, 0.1594, 0.1097,0.9459,0.9251, 0.1244,-0.3587,-0.2906, 0.8401, -0.4580,
115.5583,0.1693,1.4524,2.9131,-0.3313, -0.1839, -0.0853,-0.9215,0.9178, 0.2791,-0.2824,-0.0354, 0.7660, 0.6419,0.5251,1.0909,3.1707,0.2137, -0.1116, -0.0370,0.9698,0.9723, -0.1195,0.2007,0.0241, 0.9059, 0.4227,-0.0593,1.1619,3.0465,-0.2619, 0.1590, 0.1120,0.9453,0.9243, 0.1285,-0.3594,-0.2951, 0.8377, -0.4595,
115.5715,0.1676,1.4523,2.9136,-0.3316, -0.1840, -0.0849,-0.9214,0.9179, 0.2785,-0.2827,-0.0345, 0.7656, 0.6423,0.5248,1.0905,3.1707,0.2142, -0.1100, -0.0364,0.9699,0.9732, -0.1177,0.1977,0.0235, 0.9056, 0.4235,-0.0604,1.1620,3.0467,-0.2624, 0.1586, 0.1136,0.9450,0.9239, 0.1316,-0.3594,-0.2980, 0.8365, -0.4599,
115.5813,0.1661,1.4521,2.9139,-0.3317, -0.1843, -0.0847,-0.9213,0.9177, 0.2784,-0.2834,-0.0338, 0.7656, 0.6424,0.5242,1.0900,3.1708,0.2148, -0.1077, -0.0357,0.9700,0.9742, -0.1156,0.1936,0.0230, 0.9052, 0.4244,-0.0612,1.1620,3.0468,-0.2627, 0.1578, 0.1158,0.9448,0.9234, 0.1358,-0.3590,-0.3017, 0.8352, -0.4599,
115.5926,0.1644,1.4519,2.9143,-0.3317, -0.1845, -0.0848,-0.9213,0.9176, 0.2786,-0.2836,-0.0339, 0.7656, 0.6424,0.5236,1.0895,3.1708,0.2153, -0.1056, -0.0351,0.9702,0.9752, -0.1136,0.1897,0.0227, 0.9048, 0.4251,-0.0628,1.1620,3.0470,-0.2629, 0.1570, 0.1179,0.9446,0.9229, 0.1402,-0.3587,-0.3054, 0.8340, -0.4596,
115.6079,0.1629,1.4518,2.9145,-0.3317, -0.1847, -0.0850,-0.9212,0.9173, 0.2791,-0.2839,-0.0340, 0.7655, 0.6426,0.5231,1.0891,3.1707,0.2152, -0.1039, -0.0359,0.9704,0.9759, -0.1143,0.1861,0.0249, 0.9048, 0.4252,-0.0642,1.1615,3.0471,-0.2622, 0.1562, 0.1199,0.9447,0.9225, 0.1446,-0.3580,-0.3084, 0.8338, -0.4579,
115.6206,0.1615,1.4518,2.9149,-0.3317, -0.1851, -0.0854,-0.9211,0.9169, 0.2800,-0.2843,-0.0345, 0.7654, 0.6426,0.5226,1.0886,3.1705,0.2157, -0.1015, -0.0367,0.9705,0.9767, -0.1150,0.1811,0.0275, 0.9043, 0.4261,-0.0651,1.1608,3.0471,-0.2617, 0.1558, 0.1220,0.9447,0.9217, 0.1490,-0.3581,-0.3120, 0.8333, -0.4564,
115.6273,0.1601,1.4517,2.9151,-0.3315, -0.1857, -0.0857,-0.9210,0.9163, 0.2811,-0.2853,-0.0348, 0.7655, 0.6425,0.5220,1.0880,3.1703,0.2163, -0.0990, -0.0374,0.9706,0.9776, -0.1155,0.1760,0.0298, 0.9036, 0.4273,-0.0668,1.1600,3.0471,-0.2606, 0.1558, 0.1237,0.9448,0.9209, 0.1525,-0.3587,-0.3148, 0.8336, -0.4538,
115.6383,0.1587,1.4516,2.9152,-0.3313, -0.1863, -0.0863,-0.9209,0.9157, 0.2823,-0.2860,-0.0354, 0.7656, 0.6423,0.5217,1.0878,3.1701,0.2169, -0.0980, -0.0376,0.9705,0.9780, -0.1155,0.1738,0.0305, 0.9030, 0.4285,-0.0669,1.1594,3.0470,-0.2600, 0.1560, 0.1239,0.9448,0.9207, 0.1529,-0.3592,-0.3152, 0.8341, -0.4527,
115.6479,0.1574,1.4516,2.9154,-0.3312, -0.1870, -0.0867,-0.9208,0.9151, 0.2835,-0.2869,-0.0357, 0.7655, 0.6424,0.5212,1.0871,3.1697,0.2180, -0.0965, -0.0375,0.9704,0.9785, -0.1149,0.1710,0.0307, 0.9021, 0.4304,-0.0681,1.1584,3.0469,-0.2588, 0.1564, 0.1236,0.9451,0.9206, 0.1526,-0.3596,-0.3145, 0.8355, -0.4505,
115.6603,0.1561,1.4516,2.9154,-0.3312, -0.1877, -0.0872,-0.9206,0.9143, 0.2849,-0.2877,-0.0363, 0.7654, 0.6425,0.5207,1.0866,3.1693,0.2189, -0.0954, -0.0366,0.9704,0.9791, -0.1127,0.1691,0.0292, 0.9015, 0.4319,-0.0689,1.1575,3.0467,-0.2577, 0.1566, 0.1231,0.9455,0.9206, 0.1521,-0.3597,-0.3136, 0.8369, -0.4487,
115.6747,0.1548,1.4515,2.9155,-0.3311, -0.1885, -0.0876,-0.9204,0.9136, 0.2862,-0.2890,-0.0365, 0.7654, 0.6426,0.5204,1.0861,3.1689,0.2194, -0.0941, -0.0347,0.9705,0.9799, -0.1086,0.1674,0.0261, 0.9013, 0.4324,-0.0699,1.1562,3.0466,-0.2559, 0.1572, 0.1213,0.9461,0.9211, 0.1490,-0.3595,-0.3100, 0.8396, -0.4461,
115.6861,0.1536,1.4515,2.9156,-0.3308, -0.1894, -0.0880,-0.9203,0.9127, 0.2872,-0.2905,-0.0366, 0.7657, 0.6422,0.5202,1.0855,3.1685,0.2197, -0.0926, -0.0331,0.9706,0.9807, -0.1049,0.1652,0.0236, 0.9013, 0.4326,-0.0712,1.1550,3.0465,-0.2544, 0.1575, 0.1203,0.9466,0.9214, 0.1477,-0.3594,-0.3080, 0.8416, -0.4437,
115.6941,0.1525,1.4514,2.9157,-0.3301, -0.1905, -0.0881,-0.9203,0.9119, 0.2880,-0.2924,-0.0364, 0.7665, 0.6412,0.5199,1.0850,3.1681,0.2200, -0.0910, -0.0316,0.9707,0.9814, -0.1015,0.1628,0.0214, 0.9012, 0.4328,-0.0724,1.1539,3.0464,-0.2530, 0.1576, 0.1195,0.9470,0.9217, 0.1466,-0.3590,-0.3061, 0.8435, -0.4414,
115.7113,0.1513,1.4515,2.9158,-0.3294, -0.1916, -0.0882,-0.9203,0.9111, 0.2885,-0.2946,-0.0361, 0.7675, 0.6401,0.5198,1.0844,3.1677,0.2202, -0.0893, -0.0301,0.9709,0.9822, -0.0977,0.1602,0.0191, 0.9012, 0.4330,-0.0720,1.1524,3.0463,-0.2515, 0.1575, 0.1191,0.9475,0.9220, 0.1465,-0.3583,-0.3050, 0.8451, -0.4391,
115.7162,0.1502,1.4515,2.9157,-0.3287, -0.1927, -0.0882,-0.9204,0.9102, 0.2891,-0.2967,-0.0357, 0.7684, 0.6390,0.5197,1.0839,3.1673,0.2206, -0.0867, -0.0284,0.9711,0.9834, -0.0934,0.1559,0.0169, 0.9011, 0.4334,-0.0735,1.1509,3.0462,-0.2497, 0.1569, 0.1190,0.9481,0.9224, 0.1473,-0.3570,-0.3041, 0.8469, -0.4362,
115.7267,0.1493,1.4516,2.9157,-0.3282, -0.1940, -0.0882,-0.9203,0.9092, 0.2896,-0.2991,-0.0350, 0.7690, 0.6382,0.5197,1.0835,3.1671,0.2207, -0.0847, -0.0278,0.9713,0.9841, -0.0913,0.1523,0.0165, 0.9010, 0.4334,-0.0744,1.1500,3.0461,-0.2486, 0.1562, 0.1197,0.9484,0.9225, 0.1494,-0.3559,-0.3048, 0.8477, -0.4342,
115.7414,0.1482,1.4516,2.9156,-0.3279, -0.1951, -0.0883,-0.9201,0.9083, 0.2905,-0.3011,-0.0346, 0.7693, 0.6379,0.5199,1.0829,3.1667,0.2207, -0.0816, -0.0275,0.9715,0.9852, -0.0895,0.1463,0.0175, 0.9011, 0.4333,-0.0755,1.1488,3.0461,-0.2472, 0.1555, 0.1204,0.9488,0.9226, 0.1517,-0.3547,-0.3055, 0.8488, -0.4315,
115.7540,0.1473,1.4517,2.9155,-0.3276, -0.1962, -0.0885,-0.9200,0.9073, 0.2914,-0.3031,-0.0343, 0.7697, 0.6375,0.5201,1.0825,3.1665,0.2203, -0.0780, -0.0273,0.9719,0.9863, -0.0874,0.1396,0.0187, 0.9015, 0.4325,-0.0767,1.1476,3.0460,-0.2454, 0.1546, 0.1218,0.9492,0.9225, 0.1553,-0.3534,-0.3071, 0.8499, -0.4282,
115.7607,0.1463,1.4518,2.9153,-0.3272, -0.1973, -0.0888,-0.9198,0.9063, 0.2925,-0.3049,-0.0342, 0.7701, 0.6370,0.5206,1.0821,3.1663,0.2191, -0.0736, -0.0267,0.9726,0.9877, -0.0841,0.1316,0.0196, 0.9026, 0.4301,-0.0786,1.1462,3.0460,-0.2434, 0.1534, 0.1233,0.9497,0.9225, 0.1594,-0.3515,-0.3088, 0.8511, -0.4245,
115.7769,0.1455,1.4518,2.9151,-0.3269, -0.1983, -0.0889,-0.9197,0.9055, 0.2932,-0.3067,-0.0339, 0.7705, 0.6366,0.5209,1.0820,3.1661,0.2184, -0.0709, -0.0258,0.9729,0.9886, -0.0812,0.1267,0.0193, 0.9033, 0.4286,-0.0794,1.1454,3.0460,-0.2422, 0.1529, 0.1240,0.9500,0.9225, 0.1615,-0.3505,-0.3097, 0.8519, -0.4223,
115.7886,0.1446,1.4519,2.9149,-0.3267, -0.1992, -0.0891,-0.9196,0.9047, 0.2941,-0.3082,-0.0337, 0.7707, 0.6364,0.5217,1.0816,3.1659,0.2166, -0.0659, -0.0239,0.9737,0.9902, -0.0751,0.1180,0.0180, 0.9050, 0.4249,-0.0807,1.1440,3.0460,-0.2404, 0.1520, 0.1250,0.9505,0.9225, 0.1645,-0.3491,-0.3107, 0.8532, -0.4190,
115.7964,0.1437,1.4520,2.9147,-0.3264, -0.2000, -0.0892,-0.9195,0.9041, 0.2947,-0.3095,-0.0335, 0.7710, 0.6360,0.5224,1.0815,3.1656,0.2147, -0.0611, -0.0217,0.9745,0.9916, -0.0685,0.1097,0.0160, 0.9068, 0.4212,-0.0816,1.1428,3.0459,-0.2390, 0.1515, 0.1256,0.9509,0.9226, 0.1664,-0.3481,-0.3112, 0.8543, -0.4164,
115.8068,0.1428,1.4521,2.9144,-0.3262, -0.2008, -0.0896,-0.9194,0.9033, 0.2957,-0.3108,-0.0337, 0.7712, 0.6357,0.5227,1.0818,3.1651,0.2133, -0.0589, -0.0198,0.9750,0.9923, -0.0637,0.1064,0.0135, 0.9082, 0.4183,-0.0822,1.1423,3.0459,-0.2380, 0.1512, 0.1256,0.9512,0.9227, 0.1670,-0.3475,-0.3109, 0.8551, -0.4148,
115.8192,0.1419,1.4522,2.9141,-0.3260, -0.2014, -0.0898,-0.9193,0.9028, 0.2963,-0.3117,-0.0338, 0.7714, 0.6355,0.5228,1.0817,3.1647,0.2120, -0.0561, -0.0180,0.9755,0.9931, -0.0588,0.1018,0.0113, 0.9094, 0.4157,-0.0830,1.1414,3.0459,-0.2366, 0.1508, 0.1256,0.9516,0.9230, 0.1676,-0.3465,-0.3103, 0.8565, -0.4124,
115.8283,0.1409,1.4524,2.9138,-0.3257, -0.2018, -0.0899,-0.9193,0.9024, 0.2967,-0.3125,-0.0338, 0.7717, 0.6351,0.5231,1.0817,3.1642,0.2112, -0.0544, -0.0170,0.9758,0.9935, -0.0561,0.0990,0.0101, 0.9102, 0.4140,-0.0845,1.1408,3.0460,-0.2353, 0.1506, 0.1250,0.9520,0.9234, 0.1672,-0.3456,-0.3089, 0.8580, -0.4104,
115.8432,0.1400,1.4526,2.9135,-0.3254, -0.2020, -0.0900,-0.9194,0.9022, 0.2970,-0.3129,-0.0340, 0.7721, 0.6346,0.5231,1.0826,3.1641,0.2079, -0.0522, -0.0180,0.9766,0.9939, -0.0569,0.0945,0.0135, 0.9129, 0.4079,-0.0844,1.1402,3.0460,-0.2344, 0.1505, 0.1241,0.9524,0.9239, 0.1658,-0.3449,-0.3070, 0.8594, -0.4090,
115.8556,0.1391,1.4527,2.9131,-0.3250, -0.2022, -0.0901,-0.9195,0.9020, 0.2971,-0.3132,-0.0343, 0.7725, 0.6340,0.5226,1.0823,3.1631,0.2101, -0.0525, -0.0189,0.9761,0.9938, -0.0589,0.0946,0.0148, 0.9110, 0.4122,-0.0851,1.1399,3.0460,-0.2336, 0.1506, 0.1233,0.9527,0.9243, 0.1645,-0.3445,-0.3052, 0.8605, -0.4080,
115.8681,0.1381,1.4529,2.9128,-0.3245, -0.2024, -0.0902,-0.9196,0.9018, 0.2973,-0.3137,-0.0346, 0.7731, 0.6333,0.5222,1.0825,3.1627,0.2098, -0.0520, -0.0199,0.9762,0.9938, -0.0606,0.0931,0.0170, 0.9112, 0.4116,-0.0864,1.1397,3.0460,-0.2332, 0.1507, 0.1227,0.9528,0.9245, 0.1635,-0.3443,-0.3041, 0.8611, -0.4074,
115.8734,0.1374,1.4532,2.9124,-0.3235, -0.2024, -0.0905,-0.9199,0.9017, 0.2975,-0.3138,-0.0356, 0.7743, 0.6318,0.5217,1.0829,3.1623,0.2089, -0.0514, -0.0206,0.9764,0.9939, -0.0616,0.0917,0.0187, 0.9119, 0.4100,-0.0874,1.1398,3.0460,-0.2331, 0.1511, 0.1224,0.9528,0.9243, 0.1629,-0.3451,-0.3038, 0.8613, -0.4073,
115.8862,0.1366,1.4536,2.9122,-0.3221, -0.2021, -0.0909,-0.9204,0.9018, 0.2975,-0.3134,-0.0371, 0.7760, 0.6297,0.5214,1.0834,3.1620,0.2083, -0.0511, -0.0207,0.9765,0.9939, -0.0617,0.0913,0.0191, 0.9124, 0.4089,-0.0877,1.1399,3.0459,-0.2335, 0.1514, 0.1223,0.9527,0.9243, 0.1623,-0.3456,-0.3037, 0.8610, -0.4079,
